timestamps,Motion_State
2023-08-08 05:39:12.534111100+00:00,2
2023-08-08 05:39:12.540191700+00:00,2
2023-08-08 05:39:12.546110300+00:00,2
2023-08-08 05:39:12.552109400+00:00,2
2023-08-08 05:39:12.558113+00:00,2
2023-08-08 05:39:12.564112+00:00,2
2023-08-08 05:39:12.570111600+00:00,2
2023-08-08 05:39:12.576116+00:00,2
2023-08-08 05:39:12.582114500+00:00,2
2023-08-08 05:39:12.588193100+00:00,2
2023-08-08 05:39:12.594113600+00:00,2
2023-08-08 05:39:12.600189200+00:00,2
2023-08-08 05:39:12.606114700+00:00,2
2023-08-08 05:39:12.612238100+00:00,2
2023-08-08 05:39:12.618115300+00:00,2
2023-08-08 05:39:12.624238800+00:00,2
2023-08-08 05:39:12.630118300+00:00,2
2023-08-08 05:39:12.636238+00:00,2
2023-08-08 05:39:12.642117500+00:00,2
2023-08-08 05:39:12.648118+00:00,2
2023-08-08 05:39:12.654118+00:00,2
2023-08-08 05:39:12.660118+00:00,2
2023-08-08 05:39:12.666117600+00:00,2
2023-08-08 05:39:12.672115100+00:00,2
2023-08-08 05:39:12.678118600+00:00,2
2023-08-08 05:39:12.684118+00:00,2
2023-08-08 05:39:12.690119500+00:00,2
2023-08-08 05:39:12.696120+00:00,2
2023-08-08 05:39:12.702121500+00:00,2
2023-08-08 05:39:12.708197100+00:00,2
2023-08-08 05:39:12.714118200+00:00,2
2023-08-08 05:39:12.720118700+00:00,2
2023-08-08 05:39:12.726121300+00:00,2
2023-08-08 05:39:12.732246100+00:00,2
2023-08-08 05:39:12.738121600+00:00,2
2023-08-08 05:39:12.744246300+00:00,2
2023-08-08 05:39:12.750123300+00:00,2
2023-08-08 05:39:12.756305800+00:00,2
2023-08-08 05:39:12.762126400+00:00,2
2023-08-08 05:39:12.768125800+00:00,2
2023-08-08 05:39:12.774123800+00:00,2
2023-08-08 05:39:12.780124299+00:00,2
2023-08-08 05:39:12.786123900+00:00,2
2023-08-08 05:39:12.792122400+00:00,2
2023-08-08 05:39:12.798126900+00:00,2
2023-08-08 05:39:12.804123900+00:00,2
2023-08-08 05:39:12.810125900+00:00,2
2023-08-08 05:39:12.816126+00:00,2
2023-08-08 05:39:12.822125400+00:00,2
2023-08-08 05:39:12.828203+00:00,2
2023-08-08 05:39:12.834126500+00:00,2
2023-08-08 05:39:12.840125+00:00,2
2023-08-08 05:39:12.846129500+00:00,2
2023-08-08 05:39:12.852251500+00:00,2
2023-08-08 05:39:12.858128100+00:00,2
2023-08-08 05:39:12.864252800+00:00,2
2023-08-08 05:39:12.870127300+00:00,2
2023-08-08 05:39:12.876292900+00:00,2
2023-08-08 05:39:12.882130300+00:00,2
2023-08-08 05:39:12.888130800+00:00,2
2023-08-08 05:39:12.894131400+00:00,2
2023-08-08 05:39:12.900211500+00:00,2
2023-08-08 05:39:12.906130+00:00,2
2023-08-08 05:39:12.912129600+00:00,2
2023-08-08 05:39:12.918132800+00:00,2
2023-08-08 05:39:12.924130300+00:00,2
2023-08-08 05:39:12.930132800+00:00,2
2023-08-08 05:39:12.936132200+00:00,2
2023-08-08 05:39:12.942132700+00:00,2
2023-08-08 05:39:12.948135700+00:00,2
2023-08-08 05:39:12.954133900+00:00,2
2023-08-08 05:39:12.960133400+00:00,2
2023-08-08 05:39:12.966134+00:00,2
2023-08-08 05:39:12.972257800+00:00,2
2023-08-08 05:39:12.978134300+00:00,2
2023-08-08 05:39:12.984258900+00:00,2
2023-08-08 05:39:12.990136500+00:00,2
2023-08-08 05:39:12.996254600+00:00,2
2023-08-08 05:39:13.002134100+00:00,2
2023-08-08 05:39:13.008215200+00:00,2
2023-08-08 05:39:13.014137100+00:00,2
2023-08-08 05:39:13.020217800+00:00,2
2023-08-08 05:39:13.026136400+00:00,2
2023-08-08 05:39:13.032136900+00:00,2
2023-08-08 05:39:13.038136400+00:00,2
2023-08-08 05:39:13.044141500+00:00,2
2023-08-08 05:39:13.050139500+00:00,2
2023-08-08 05:39:13.056198500+00:00,2
2023-08-08 05:39:13.062141100+00:00,2
2023-08-08 05:39:13.068215700+00:00,2
2023-08-08 05:39:13.074138200+00:00,2
2023-08-08 05:39:13.080218800+00:00,2
2023-08-08 05:39:13.086142300+00:00,2
2023-08-08 05:39:13.092265500+00:00,2
2023-08-08 05:39:13.098137900+00:00,2
2023-08-08 05:39:13.104263600+00:00,2
2023-08-08 05:39:13.110138600+00:00,2
2023-08-08 05:39:13.116261900+00:00,2
2023-08-08 05:39:13.122143500+00:00,2
2023-08-08 05:39:13.128141+00:00,2
2023-08-08 05:39:13.134144700+00:00,2
2023-08-08 05:39:13.140144700+00:00,2
2023-08-08 05:39:13.146140200+00:00,2
2023-08-08 05:39:13.152141300+00:00,2
2023-08-08 05:39:13.158141900+00:00,2
2023-08-08 05:39:13.164141399+00:00,2
2023-08-08 05:39:13.170146899+00:00,2
2023-08-08 05:39:13.176146499+00:00,2
2023-08-08 05:39:13.182144999+00:00,2
2023-08-08 05:39:13.188145+00:00,2
2023-08-08 05:39:13.194145700+00:00,2
2023-08-08 05:39:13.200146100+00:00,2
2023-08-08 05:39:13.206147700+00:00,2
2023-08-08 05:39:13.212270600+00:00,2
2023-08-08 05:39:13.218147800+00:00,2
2023-08-08 05:39:13.224271600+00:00,2
2023-08-08 05:39:13.230150+00:00,2
2023-08-08 05:39:13.236270200+00:00,2
2023-08-08 05:39:13.242149800+00:00,2
2023-08-08 05:39:13.248151300+00:00,2
2023-08-08 05:39:13.254149600+00:00,2
2023-08-08 05:39:13.260149100+00:00,2
2023-08-08 05:39:13.266148800+00:00,2
2023-08-08 05:39:13.272149500+00:00,2
2023-08-08 05:39:13.278152+00:00,2
2023-08-08 05:39:13.284151+00:00,2
2023-08-08 05:39:13.290149500+00:00,2
2023-08-08 05:39:13.296148+00:00,2
2023-08-08 05:39:13.302151600+00:00,2
2023-08-08 05:39:13.308229700+00:00,2
2023-08-08 05:39:13.314153600+00:00,2
2023-08-08 05:39:13.320235600+00:00,2
2023-08-08 05:39:13.326154200+00:00,2
2023-08-08 05:39:13.332277400+00:00,2
2023-08-08 05:39:13.338151900+00:00,2
2023-08-08 05:39:13.344279600+00:00,2
2023-08-08 05:39:13.350154600+00:00,2
2023-08-08 05:39:13.356338600+00:00,2
2023-08-08 05:39:13.362155200+00:00,2
2023-08-08 05:39:13.368155700+00:00,2
2023-08-08 05:39:13.374157300+00:00,2
2023-08-08 05:39:13.380238600+00:00,2
2023-08-08 05:39:13.386157100+00:00,2
2023-08-08 05:39:13.392155600+00:00,2
2023-08-08 05:39:13.398155200+00:00,2
2023-08-08 05:39:13.404042500+00:00,2
2023-08-08 05:39:13.410159600+00:00,2
2023-08-08 05:39:13.416159700+00:00,2
2023-08-08 05:39:13.422159300+00:00,2
2023-08-08 05:39:13.428157400+00:00,2
2023-08-08 05:39:13.434159900+00:00,2
2023-08-08 05:39:13.440240800+00:00,2
2023-08-08 05:39:13.446159200+00:00,2
2023-08-08 05:39:13.452283600+00:00,2
2023-08-08 05:39:13.458049100+00:00,2
2023-08-08 05:39:13.464280800+00:00,2
2023-08-08 05:39:13.470161400+00:00,2
2023-08-08 05:39:13.476280600+00:00,2
2023-08-08 05:39:13.481805800+00:00,2
2023-08-08 05:39:13.488162700+00:00,2
2023-08-08 05:39:13.494162400+00:00,2
2023-08-08 05:39:13.500242100+00:00,2
2023-08-08 05:39:13.506163600+00:00,2
2023-08-08 05:39:13.512160800+00:00,2
2023-08-08 05:39:13.518165100+00:00,2
2023-08-08 05:39:13.524158100+00:00,2
2023-08-08 05:39:13.530164700+00:00,2
2023-08-08 05:39:13.536051100+00:00,2
2023-08-08 05:39:13.542166800+00:00,2
2023-08-08 05:39:13.548241500+00:00,2
2023-08-08 05:39:13.554052200+00:00,2
2023-08-08 05:39:13.560163800+00:00,2
2023-08-08 05:39:13.566165600+00:00,2
2023-08-08 05:39:13.572289700+00:00,2
2023-08-08 05:39:13.578164200+00:00,2
2023-08-08 05:39:13.584289+00:00,2
2023-08-08 05:39:13.590054400+00:00,2
2023-08-08 05:39:13.596288200+00:00,2
2023-08-08 05:39:13.602166700+00:00,2
2023-08-08 05:39:13.608054500+00:00,2
2023-08-08 05:39:13.614168800+00:00,2
2023-08-08 05:39:13.620249300+00:00,2
2023-08-08 05:39:13.626051700+00:00,2
2023-08-08 05:39:13.632167300+00:00,2
2023-08-08 05:39:13.638168800+00:00,2
2023-08-08 05:39:13.644168300+00:00,2
2023-08-08 05:39:13.650169300+00:00,2
2023-08-08 05:39:13.656229300+00:00,2
2023-08-08 05:39:13.662172900+00:00,2
2023-08-08 05:39:13.668055800+00:00,2
2023-08-08 05:39:13.674171900+00:00,2
2023-08-08 05:39:13.680252600+00:00,2
2023-08-08 05:39:13.686172100+00:00,2
2023-08-08 05:39:13.692298700+00:00,2
2023-08-08 05:39:13.698172400+00:00,2
2023-08-08 05:39:13.704296100+00:00,2
2023-08-08 05:39:13.710174100+00:00,2
2023-08-08 05:39:13.716295+00:00,2
2023-08-08 05:39:13.722062400+00:00,2
2023-08-08 05:39:13.728253100+00:00,2
2023-08-08 05:39:13.734171700+00:00,2
2023-08-08 05:39:13.740256400+00:00,2
2023-08-08 05:39:13.746174900+00:00,2
2023-08-08 05:39:13.752175+00:00,2
2023-08-08 05:39:13.758176600+00:00,2
2023-08-08 05:39:13.764175700+00:00,2
2023-08-08 05:39:13.770177300+00:00,2
2023-08-08 05:39:13.776061600+00:00,2
2023-08-08 05:39:13.782177200+00:00,2
2023-08-08 05:39:13.788256+00:00,2
2023-08-08 05:39:13.794062300+00:00,2
2023-08-08 05:39:13.800177800+00:00,2
2023-08-08 05:39:13.806179300+00:00,2
2023-08-08 05:39:13.812301500+00:00,2
2023-08-08 05:39:13.818177700+00:00,2
2023-08-08 05:39:13.824300300+00:00,2
2023-08-08 05:39:13.830068600+00:00,2
2023-08-08 05:39:13.836301300+00:00,2
2023-08-08 05:39:13.842181800+00:00,2
2023-08-08 05:39:13.848067200+00:00,2
2023-08-08 05:39:13.854183500+00:00,2
2023-08-08 05:39:13.860261800+00:00,2
2023-08-08 05:39:13.866066200+00:00,2
2023-08-08 05:39:13.872179800+00:00,2
2023-08-08 05:39:13.878183200+00:00,2
2023-08-08 05:39:13.884182800+00:00,2
2023-08-08 05:39:13.890071200+00:00,2
2023-08-08 05:39:13.896184700+00:00,2
2023-08-08 05:39:13.902072+00:00,2
2023-08-08 05:39:13.908183500+00:00,2
2023-08-08 05:39:13.914183600+00:00,2
2023-08-08 05:39:13.920263400+00:00,2
2023-08-08 05:39:13.926071700+00:00,2
2023-08-08 05:39:13.932307500+00:00,2
2023-08-08 05:39:13.938185100+00:00,2
2023-08-08 05:39:13.944308900+00:00,2
2023-08-08 05:39:13.950185900+00:00,2
2023-08-08 05:39:13.956369500+00:00,2
2023-08-08 05:39:13.962074900+00:00,2
2023-08-08 05:39:13.968265600+00:00,2
2023-08-08 05:39:13.974187200+00:00,2
2023-08-08 05:39:13.980074500+00:00,2
2023-08-08 05:39:13.986185300+00:00,2
2023-08-08 05:39:13.992186900+00:00,2
2023-08-08 05:39:13.998077300+00:00,2
2023-08-08 05:39:14.004188400+00:00,2
2023-08-08 05:39:14.010189500+00:00,2
2023-08-08 05:39:14.016076400+00:00,2
2023-08-08 05:39:14.022192+00:00,2
2023-08-08 05:39:14.028190600+00:00,2
2023-08-08 05:39:14.034190300+00:00,2
2023-08-08 05:39:14.040076600+00:00,2
2023-08-08 05:39:14.046193500+00:00,2
2023-08-08 05:39:14.052314100+00:00,2
2023-08-08 05:39:14.058190800+00:00,2
2023-08-08 05:39:14.064316500+00:00,2
2023-08-08 05:39:14.070081800+00:00,2
2023-08-08 05:39:14.076314500+00:00,2
2023-08-08 05:39:14.082195+00:00,2
2023-08-08 05:39:14.088273800+00:00,2
2023-08-08 05:39:14.094080100+00:00,2
2023-08-08 05:39:14.100194300+00:00,2
2023-08-08 05:39:14.106194+00:00,2
2023-08-08 05:39:14.112078600+00:00,2
2023-08-08 05:39:14.118193800+00:00,2
2023-08-08 05:39:14.124193300+00:00,2
2023-08-08 05:39:14.130084600+00:00,2
2023-08-08 05:39:14.136195200+00:00,2
2023-08-08 05:39:14.142197900+00:00,2
2023-08-08 05:39:14.148274200+00:00,2
2023-08-08 05:39:14.154197100+00:00,2
2023-08-08 05:39:14.160276999+00:00,2
2023-08-08 05:39:14.166083300+00:00,2
2023-08-08 05:39:14.172320100+00:00,2
2023-08-08 05:39:14.178197500+00:00,2
2023-08-08 05:39:14.184320100+00:00,2
2023-08-08 05:39:14.190198600+00:00,2
2023-08-08 05:39:14.196320700+00:00,2
2023-08-08 05:39:14.202085+00:00,2
2023-08-08 05:39:14.208200+00:00,2
2023-08-08 05:39:14.214200+00:00,2
2023-08-08 05:39:14.220089400+00:00,2
2023-08-08 05:39:14.226198300+00:00,2
2023-08-08 05:39:14.232196800+00:00,2
2023-08-08 05:39:14.238089200+00:00,2
2023-08-08 05:39:14.244200300+00:00,2
2023-08-08 05:39:14.250205300+00:00,2
2023-08-08 05:39:14.256262300+00:00,2
2023-08-08 05:39:14.262203700+00:00,2
2023-08-08 05:39:14.268203200+00:00,2
2023-08-08 05:39:14.274202900+00:00,2
2023-08-08 05:39:14.280281600+00:00,2
2023-08-08 05:39:14.286203100+00:00,2
2023-08-08 05:39:14.292327200+00:00,2
2023-08-08 05:39:14.298204700+00:00,2
2023-08-08 05:39:14.304327400+00:00,2
2023-08-08 05:39:14.310206600+00:00,2
2023-08-08 05:39:14.316326700+00:00,2
2023-08-08 05:39:14.322207200+00:00,2
2023-08-08 05:39:14.328206700+00:00,2
2023-08-08 05:39:14.334095100+00:00,2
2023-08-08 05:39:14.340288400+00:00,2
2023-08-08 05:39:14.346205900+00:00,2
2023-08-08 05:39:14.352092900+00:00,2
2023-08-08 05:39:14.358207600+00:00,2
2023-08-08 05:39:14.364207200+00:00,2
2023-08-08 05:39:14.370095600+00:00,2
2023-08-08 05:39:14.376210200+00:00,2
2023-08-08 05:39:14.381734+00:00,2
2023-08-08 05:39:14.388095400+00:00,2
2023-08-08 05:39:14.394208200+00:00,2
2023-08-08 05:39:14.400211700+00:00,2
2023-08-08 05:39:14.406097200+00:00,2
2023-08-08 05:39:14.412333100+00:00,2
2023-08-08 05:39:14.418212300+00:00,2
2023-08-08 05:39:14.424334900+00:00,2
2023-08-08 05:39:14.430100300+00:00,2
2023-08-08 05:39:14.436335600+00:00,2
2023-08-08 05:39:14.442101+00:00,2
2023-08-08 05:39:14.448211600+00:00,2
2023-08-08 05:39:14.454212600+00:00,2
2023-08-08 05:39:14.460101+00:00,2
2023-08-08 05:39:14.466212900+00:00,2
2023-08-08 05:39:14.472212400+00:00,2
2023-08-08 05:39:14.478212900+00:00,2
2023-08-08 05:39:14.484102800+00:00,2
2023-08-08 05:39:14.490216400+00:00,2
2023-08-08 05:39:14.496214900+00:00,2
2023-08-08 05:39:14.502102300+00:00,2
2023-08-08 05:39:14.508214300+00:00,2
2023-08-08 05:39:14.514216300+00:00,2
2023-08-08 05:39:14.520219+00:00,2
2023-08-08 05:39:14.526216500+00:00,2
2023-08-08 05:39:14.532339700+00:00,2
2023-08-08 05:39:14.538103100+00:00,2
2023-08-08 05:39:14.544340800+00:00,2
2023-08-08 05:39:14.550218900+00:00,2
2023-08-08 05:39:14.556402+00:00,2
2023-08-08 05:39:14.562219500+00:00,2
2023-08-08 05:39:14.568297100+00:00,2
2023-08-08 05:39:14.574219600+00:00,2
2023-08-08 05:39:14.580219600+00:00,2
2023-08-08 05:39:14.586219100+00:00,2
2023-08-08 05:39:14.592218600+00:00,2
2023-08-08 05:39:14.598221200+00:00,2
2023-08-08 05:39:14.604219700+00:00,2
2023-08-08 05:39:14.610221700+00:00,2
2023-08-08 05:39:14.616221800+00:00,2
2023-08-08 05:39:14.622224300+00:00,2
2023-08-08 05:39:14.628221300+00:00,2
2023-08-08 05:39:14.634221800+00:00,2
2023-08-08 05:39:14.640302300+00:00,2
2023-08-08 05:39:14.646222800+00:00,2
2023-08-08 05:39:14.652347100+00:00,2
2023-08-08 05:39:14.658223700+00:00,2
2023-08-08 05:39:14.664346300+00:00,2
2023-08-08 05:39:14.670226700+00:00,2
2023-08-08 05:39:14.676346+00:00,2
2023-08-08 05:39:14.682226400+00:00,2
2023-08-08 05:39:14.688303+00:00,2
2023-08-08 05:39:14.694225400+00:00,2
2023-08-08 05:39:14.700225+00:00,2
2023-08-08 05:39:14.706226600+00:00,2
2023-08-08 05:39:14.712224199+00:00,2
2023-08-08 05:39:14.718225300+00:00,2
2023-08-08 05:39:14.724226300+00:00,2
2023-08-08 05:39:14.730229800+00:00,2
2023-08-08 05:39:14.736226300+00:00,2
2023-08-08 05:39:14.742229800+00:00,2
2023-08-08 05:39:14.748226300+00:00,2
2023-08-08 05:39:14.753873+00:00,2
2023-08-08 05:39:14.760310+00:00,2
2023-08-08 05:39:14.766231500+00:00,2
2023-08-08 05:39:14.772352600+00:00,2
2023-08-08 05:39:14.778230100+00:00,2
2023-08-08 05:39:14.784352800+00:00,2
2023-08-08 05:39:14.790231200+00:00,2
2023-08-08 05:39:14.796350900+00:00,2
2023-08-08 05:39:14.802232300+00:00,2
2023-08-08 05:39:14.808313400+00:00,2
2023-08-08 05:39:14.814232400+00:00,2
2023-08-08 05:39:14.820230600+00:00,2
2023-08-08 05:39:14.826230300+00:00,2
2023-08-08 05:39:14.832231700+00:00,2
2023-08-08 05:39:14.838232200+00:00,2
2023-08-08 05:39:14.844232600+00:00,2
2023-08-08 05:39:14.850233700+00:00,2
2023-08-08 05:39:14.856293800+00:00,2
2023-08-08 05:39:14.862234300+00:00,2
2023-08-08 05:39:14.868233400+00:00,2
2023-08-08 05:39:14.874235900+00:00,2
2023-08-08 05:39:14.880234400+00:00,2
2023-08-08 05:39:14.886234900+00:00,2
2023-08-08 05:39:14.892360700+00:00,2
2023-08-08 05:39:14.898237199+00:00,2
2023-08-08 05:39:14.904359900+00:00,2
2023-08-08 05:39:14.910238899+00:00,2
2023-08-08 05:39:14.916357800+00:00,2
2023-08-08 05:39:14.922237300+00:00,2
2023-08-08 05:39:14.928237800+00:00,2
2023-08-08 05:39:14.934238400+00:00,2
2023-08-08 05:39:14.940238900+00:00,2
2023-08-08 05:39:14.946238500+00:00,2
2023-08-08 05:39:14.952236500+00:00,2
2023-08-08 05:39:14.958241200+00:00,2
2023-08-08 05:39:14.964238300+00:00,2
2023-08-08 05:39:14.970240800+00:00,2
2023-08-08 05:39:14.976239400+00:00,2
2023-08-08 05:39:14.982240900+00:00,2
2023-08-08 05:39:14.988238400+00:00,2
2023-08-08 05:39:14.994244+00:00,2
2023-08-08 05:39:15.000240600+00:00,2
2023-08-08 05:39:15.006243200+00:00,2
2023-08-08 05:39:15.012365400+00:00,2
2023-08-08 05:39:15.018238600+00:00,2
2023-08-08 05:39:15.024366300+00:00,2
2023-08-08 05:39:15.030243700+00:00,2
2023-08-08 05:39:15.036366500+00:00,2
2023-08-08 05:39:15.042245+00:00,2
2023-08-08 05:39:15.048245400+00:00,2
2023-08-08 05:39:15.054243500+00:00,2
2023-08-08 05:39:15.060246600+00:00,2
2023-08-08 05:39:15.066244200+00:00,2
2023-08-08 05:39:15.072243700+00:00,2
2023-08-08 05:39:15.078245300+00:00,2
2023-08-08 05:39:15.084245800+00:00,2
2023-08-08 05:39:15.090247200+00:00,2
2023-08-08 05:39:15.096244700+00:00,2
2023-08-08 05:39:15.102247100+00:00,2
2023-08-08 05:39:15.108245500+00:00,2
2023-08-08 05:39:15.114247500+00:00,2
2023-08-08 05:39:15.120329200+00:00,2
2023-08-08 05:39:15.126246700+00:00,2
2023-08-08 05:39:15.132373400+00:00,2
2023-08-08 05:39:15.138250900+00:00,2
2023-08-08 05:39:15.144371600+00:00,2
2023-08-08 05:39:15.150249599+00:00,2
2023-08-08 05:39:15.156433299+00:00,2
2023-08-08 05:39:15.162251800+00:00,2
2023-08-08 05:39:15.168252300+00:00,2
2023-08-08 05:39:15.174250899+00:00,2
2023-08-08 05:39:15.180255400+00:00,2
2023-08-08 05:39:15.186251100+00:00,2
2023-08-08 05:39:15.192250500+00:00,2
2023-08-08 05:39:15.198253+00:00,2
2023-08-08 05:39:15.204254+00:00,2
2023-08-08 05:39:15.210254100+00:00,2
2023-08-08 05:39:15.216250100+00:00,2
2023-08-08 05:39:15.222254500+00:00,2
2023-08-08 05:39:15.228328100+00:00,2
2023-08-08 05:39:15.234255600+00:00,2
2023-08-08 05:39:15.240257100+00:00,2
2023-08-08 05:39:15.246254600+00:00,2
2023-08-08 05:39:15.252379400+00:00,2
2023-08-08 05:39:15.258257+00:00,2
2023-08-08 05:39:15.264378700+00:00,2
2023-08-08 05:39:15.270257200+00:00,2
2023-08-08 05:39:15.276377700+00:00,2
2023-08-08 05:39:15.282257200+00:00,2
2023-08-08 05:39:15.288336900+00:00,2
2023-08-08 05:39:15.294259300+00:00,2
2023-08-08 05:39:15.300258400+00:00,2
2023-08-08 05:39:15.306256900+00:00,2
2023-08-08 05:39:15.312256500+00:00,2
2023-08-08 05:39:15.318259800+00:00,2
2023-08-08 05:39:15.324257300+00:00,2
2023-08-08 05:39:15.330260800+00:00,2
2023-08-08 05:39:15.336259300+00:00,2
2023-08-08 05:39:15.342258800+00:00,2
2023-08-08 05:39:15.348259800+00:00,2
2023-08-08 05:39:15.354259800+00:00,2
2023-08-08 05:39:15.360339500+00:00,2
2023-08-08 05:39:15.366260+00:00,2
2023-08-08 05:39:15.372382600+00:00,2
2023-08-08 05:39:15.378260+00:00,2
2023-08-08 05:39:15.384384700+00:00,2
2023-08-08 05:39:15.390265300+00:00,2
2023-08-08 05:39:15.396384500+00:00,2
2023-08-08 05:39:15.402265+00:00,2
2023-08-08 05:39:15.408262900+00:00,2
2023-08-08 05:39:15.414263+00:00,2
2023-08-08 05:39:15.420344600+00:00,2
2023-08-08 05:39:15.426263100+00:00,2
2023-08-08 05:39:15.432262600+00:00,2
2023-08-08 05:39:15.438267100+00:00,2
2023-08-08 05:39:15.444261200+00:00,2
2023-08-08 05:39:15.450266300+00:00,2
2023-08-08 05:39:15.456327200+00:00,2
2023-08-08 05:39:15.462269700+00:00,2
2023-08-08 05:39:15.468266100+00:00,2
2023-08-08 05:39:15.474265600+00:00,2
2023-08-08 05:39:15.480267100+00:00,2
2023-08-08 05:39:15.486268700+00:00,2
2023-08-08 05:39:15.492392+00:00,2
2023-08-08 05:39:15.498268500+00:00,2
2023-08-08 05:39:15.504392100+00:00,2
2023-08-08 05:39:15.510272100+00:00,2
2023-08-08 05:39:15.516391500+00:00,2
2023-08-08 05:39:15.522270+00:00,2
2023-08-08 05:39:15.528271400+00:00,2
2023-08-08 05:39:15.533795300+00:00,2
2023-08-08 05:39:15.540269800+00:00,2
2023-08-08 05:39:15.546271500+00:00,2
2023-08-08 05:39:15.552270500+00:00,2
2023-08-08 05:39:15.558268200+00:00,2
2023-08-08 05:39:15.564268600+00:00,2
2023-08-08 05:39:15.570273100+00:00,2
2023-08-08 05:39:15.575797+00:00,2
2023-08-08 05:39:15.582273+00:00,2
2023-08-08 05:39:15.588272+00:00,2
2023-08-08 05:39:15.594274600+00:00,2
2023-08-08 05:39:15.600355200+00:00,2
2023-08-08 05:39:15.606273800+00:00,2
2023-08-08 05:39:15.612398400+00:00,2
2023-08-08 05:39:15.618274600+00:00,2
2023-08-08 05:39:15.624399300+00:00,2
2023-08-08 05:39:15.630276800+00:00,2
2023-08-08 05:39:15.636398+00:00,2
2023-08-08 05:39:15.642277600+00:00,2
2023-08-08 05:39:15.648278100+00:00,2
2023-08-08 05:39:15.654277100+00:00,2
2023-08-08 05:39:15.660359700+00:00,2
2023-08-08 05:39:15.666273200+00:00,2
2023-08-08 05:39:15.672275700+00:00,2
2023-08-08 05:39:15.678280100+00:00,2
2023-08-08 05:39:15.684277100+00:00,2
2023-08-08 05:39:15.690283600+00:00,2
2023-08-08 05:39:15.696280100+00:00,2
2023-08-08 05:39:15.702280600+00:00,2
2023-08-08 05:39:15.708280600+00:00,2
2023-08-08 05:39:15.714274700+00:00,2
2023-08-08 05:39:15.720278200+00:00,2
2023-08-08 05:39:15.726279700+00:00,2
2023-08-08 05:39:15.732401800+00:00,2
2023-08-08 05:39:15.738283200+00:00,2
2023-08-08 05:39:15.744405900+00:00,2
2023-08-08 05:39:15.750282800+00:00,2
2023-08-08 05:39:15.756463+00:00,2
2023-08-08 05:39:15.762280500+00:00,2
2023-08-08 05:39:15.768360100+00:00,2
2023-08-08 05:39:15.774284500+00:00,2
2023-08-08 05:39:15.780285400+00:00,2
2023-08-08 05:39:15.786282+00:00,2
2023-08-08 05:39:15.792281400+00:00,2
2023-08-08 05:39:15.798283900+00:00,2
2023-08-08 05:39:15.804283200+00:00,2
2023-08-08 05:39:15.810285200+00:00,2
2023-08-08 05:39:15.816284400+00:00,2
2023-08-08 05:39:15.822286900+00:00,2
2023-08-08 05:39:15.828362100+00:00,2
2023-08-08 05:39:15.834287500+00:00,2
2023-08-08 05:39:15.840285+00:00,2
2023-08-08 05:39:15.846286600+00:00,2
2023-08-08 05:39:15.852410800+00:00,2
2023-08-08 05:39:15.858286500+00:00,2
2023-08-08 05:39:15.864410200+00:00,2
2023-08-08 05:39:15.870287700+00:00,2
2023-08-08 05:39:15.876410+00:00,2
2023-08-08 05:39:15.882284400+00:00,2
2023-08-08 05:39:15.888366900+00:00,2
2023-08-08 05:39:15.894290400+00:00,2
2023-08-08 05:39:15.900291800+00:00,2
2023-08-08 05:39:15.906288400+00:00,2
2023-08-08 05:39:15.912287900+00:00,2
2023-08-08 05:39:15.918291100+00:00,2
2023-08-08 05:39:15.924292+00:00,2
2023-08-08 05:39:15.930292500+00:00,2
2023-08-08 05:39:15.936290900+00:00,2
2023-08-08 05:39:15.942293400+00:00,2
2023-08-08 05:39:15.948290800+00:00,2
2023-08-08 05:39:15.954290900+00:00,2
2023-08-08 05:39:15.960290400+00:00,2
2023-08-08 05:39:15.966294+00:00,2
2023-08-08 05:39:15.972415900+00:00,2
2023-08-08 05:39:15.978292400+00:00,2
2023-08-08 05:39:15.984415+00:00,2
2023-08-08 05:39:15.990296500+00:00,2
2023-08-08 05:39:15.996417100+00:00,2
2023-08-08 05:39:16.002293600+00:00,2
2023-08-08 05:39:16.008295600+00:00,2
2023-08-08 05:39:16.014297600+00:00,2
2023-08-08 05:39:16.020295700+00:00,2
2023-08-08 05:39:16.025940+00:00,2
2023-08-08 05:39:16.032293800+00:00,2
2023-08-08 05:39:16.038296300+00:00,2
2023-08-08 05:39:16.044296800+00:00,2
2023-08-08 05:39:16.050298800+00:00,2
2023-08-08 05:39:16.056359700+00:00,2
2023-08-08 05:39:16.062298100+00:00,2
2023-08-08 05:39:16.068296100+00:00,2
2023-08-08 05:39:16.074300700+00:00,2
2023-08-08 05:39:16.080378300+00:00,2
2023-08-08 05:39:16.086299700+00:00,2
2023-08-08 05:39:16.092423400+00:00,2
2023-08-08 05:39:16.098299900+00:00,2
2023-08-08 05:39:16.104423400+00:00,2
2023-08-08 05:39:16.110303500+00:00,2
2023-08-08 05:39:16.116421400+00:00,2
2023-08-08 05:39:16.122299900+00:00,2
2023-08-08 05:39:16.128300300+00:00,2
2023-08-08 05:39:16.134301900+00:00,2
2023-08-08 05:39:16.140300400+00:00,2
2023-08-08 05:39:16.146299+00:00,2
2023-08-08 05:39:16.152300100+00:00,2
2023-08-08 05:39:16.158306600+00:00,2
2023-08-08 05:39:16.164299700+00:00,2
2023-08-08 05:39:16.170303100+00:00,2
2023-08-08 05:39:16.176303500+00:00,2
2023-08-08 05:39:16.182305+00:00,2
2023-08-08 05:39:16.188303500+00:00,2
2023-08-08 05:39:16.194303100+00:00,2
